tweet_id,timestamp,source,rating_numerator,rating_denominator,name,img_num,retweet_count,favorite_count,dog_stages,tweet_url,tweet_text,pred_dog_breed,prediction
792773781206999040,2016-10-30 17:02:53+00:00,Twitter for iPhone,12,10,Monster,1,1963,8209,,https://t.co/RhaPExuxJL,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug ,Yorkshire_terrier,True
792394556390137856,2016-10-29 15:55:58+00:00,Twitter for iPhone,12,10,BeBe,2,4998,15128,,https://t.co/of0pFNBIl8,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial ,cocker_spaniel,True
792050063153438720,2016-10-28 17:07:05+00:00,Twitter for iPhone,11,10,Remus,2,2088,8029,,https://t.co/S3f1SYylzu,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 ,komondor,True
791672322847637504,2016-10-27 16:06:04+00:00,Twitter for iPhone,13,10,unknown,1,3661,13129,,https://t.co/O5IUmRHRIh,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 ,golden_retriever,True
791406955684368384,2016-10-26 22:31:36+00:00,Twitter for iPhone,12,10,Levi,4,4797,14670,,https://t.co/Zcw9Sccctc,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets ,Pembroke,True
791312159183634433,2016-10-26 16:14:55+00:00,Twitter for iPhone,12,10,Mabel,4,2963,9841,,https://t.co/GGJvxYt3xK,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket ,miniature_pinscher,True
790987426131050500,2016-10-25 18:44:32+00:00,Twitter for iPhone,12,10,Misty,1,2483,11089,,https://t.co/Eno0mypHIr,This is Misty. She has a cowboy hat on her nose. 12/10 ,cocker_spaniel,True
790946055508652032,2016-10-25 16:00:09+00:00,Twitter for iPhone,12,10,Betty,1,5496,18601,puppo,https://t.co/dgvTPZ9tgI,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af ,golden_retriever,True
790698755171364864,2016-10-24 23:37:28+00:00,Twitter for iPhone,12,10,Mosby,1,2203,9158,,https://t.co/IiiBq460I7,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby ,Bernese_mountain_dog,True
790581949425475584,2016-10-24 15:53:19+00:00,Twitter for iPhone,11,10,Duke,2,8183,22473,,https://t.co/Fd5WFDTMH4,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary ,malinois,True
790337589677002753,2016-10-23 23:42:19+00:00,Twitter for iPhone,12,10,Maggie,1,2167,8740,,https://t.co/ovE2hqXryV,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly ,Pembroke,True
790277117346975746,2016-10-23 19:42:02+00:00,Twitter for iPhone,11,10,Bruce,1,3732,14081,,https://t.co/aI7umZHIq7,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce ,Labrador_retriever,True
789986466051088384,2016-10-23 00:27:05+00:00,Twitter for iPhone,12,10,Happy,1,2704,10369,,https://t.co/Ln89R4FP7v,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 ,golden_retriever,True
789628658055020548,2016-10-22 00:45:17+00:00,Twitter for iPhone,13,10,Eli,1,2080,8448,,https://t.co/huPSJJ7FDI,This is Eli. He can fly. 13/10 magical af ,chow,True
789599242079838210,2016-10-21 22:48:24+00:00,Twitter for iPhone,12,10,Brownie,2,2279,7620,,https://t.co/0R4meWXFOx,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af ,Chesapeake_Bay_retriever,True
789530877013393408,2016-10-21 18:16:44+00:00,Twitter for iPhone,12,10,Rizzy,3,3942,13188,,https://t.co/TU4sZogVIq,This is Rizzy. She smiles a lot. 12/10 contagious af ,schipperke,True
789268448748703744,2016-10-21 00:53:56+00:00,Twitter for iPhone,10,10,Stella,1,3014,10196,,https://t.co/JSs2bfDtTS,This is Stella. She's happier than I will ever be. 10/10 would trade lives with ,malamute,True
789137962068021249,2016-10-20 16:15:26+00:00,Twitter for iPhone,12,10,Bo,2,3244,10875,,https://t.co/2jwxxtNzoN,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet ,Chihuahua,True
788908386943430656,2016-10-20 01:03:11+00:00,Twitter for iPhone,11,10,Lucy,1,14409,30653,,https://t.co/3BXh073tDm,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af ",golden_retriever,True
788765914992902144,2016-10-19 15:37:03+00:00,Twitter for iPhone,12,10,Butter,1,12014,30658,,https://t.co/x5gXRS1abq,This is Butter. She can have whatever she wants forever. 12/10 would hug softly ,cocker_spaniel,True
788412144018661376,2016-10-18 16:11:17+00:00,Twitter for iPhone,11,10,Dexter,1,5990,16060,,https://t.co/4DhSsC1W7S,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af ,golden_retriever,True
788178268662984705,2016-10-18 00:41:57+00:00,Twitter for iPhone,13,10,unknown,2,2488,8100,,https://t.co/s7MgFWDySc,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af ,Samoyed,True
788150585577050112,2016-10-17 22:51:57+00:00,Twitter for iPhone,13,10,Leo,3,1510,6865,,https://t.co/xosHjFzVXc,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats ,chow,True
787810552592695296,2016-10-17 00:20:47+00:00,Twitter for iPhone,11,10,Frank,2,3540,9717,,https://t.co/pNNjBtHWPc,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent ,pug,True
787717603741622272,2016-10-16 18:11:26+00:00,Twitter for iPhone,13,10,Tonks,3,3240,11416,puppo,https://t.co/i622ZbWkUp,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere ,German_shepherd,True
787397959788929025,2016-10-15 21:01:17+00:00,Twitter for iPhone,11,10,Moose,1,3300,12120,,https://t.co/lHVHGdDzb3,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug ,Chihuahua,True
787322443945877504,2016-10-15 16:01:13+00:00,Twitter for iPhone,10,10,Lincoln,1,2032,8726,,https://t.co/lsrR83SiVp,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 ,golden_retriever,True
786963064373534720,2016-10-14 16:13:10+00:00,Twitter for iPhone,12,10,Rory,1,9327,29725,,https://t.co/ibj5g6xaAj,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire ,golden_retriever,True
786709082849828864,2016-10-13 23:23:56+00:00,Twitter for iPhone,75,10,Logan,1,7069,20296,,https://t.co/yBO5wuqaPS,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 ",Pomeranian,True
786664955043049472,2016-10-13 20:28:35+00:00,Twitter for iPhone,12,10,unknown,1,2996,11957,,https://t.co/HmlEvAMP4r,"""Honestly Kathleen I just want more Ken Bone"" 12/10 ",Leonberg,True
786595970293370880,2016-10-13 15:54:28+00:00,Twitter for iPhone,11,10,Dale,1,3601,10497,,https://t.co/L8BWDD4oBX,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho ,Pembroke,True
786363235746385920,2016-10-13 00:29:39+00:00,Twitter for iPhone,13,10,Rizzo,1,4072,12189,doggo,https://t.co/TVXpEJB7Wn,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af ,golden_retriever,True
786233965241827333,2016-10-12 15:55:59+00:00,Twitter for iPhone,11,10,Mattie,1,5571,17178,,https://t.co/78c9W8kLFh,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution ,Labrador_retriever,True
785927819176054784,2016-10-11 19:39:28+00:00,Twitter for iPhone,12,10,Lucy,1,3652,12696,,https://t.co/lntsj7Fc4Y,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop ,toy_poodle,True
785872687017132033,2016-10-11 16:00:24+00:00,Twitter for iPhone,12,10,Rusty,1,2130,7489,,https://t.co/1j9kLGb4wV,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his ,Great_Pyrenees,True
785533386513321988,2016-10-10 17:32:08+00:00,Twitter for iPhone,11,10,Dallas,2,2334,10183,,https://t.co/h4jhlH4EyG,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af ,miniature_pinscher,True
785264754247995392,2016-10-09 23:44:41+00:00,Twitter for iPhone,12,10,Doc,1,1911,8128,,https://t.co/mWYACm4qnx,This is Doc. He requested to be carried around like that. 12/10 anything for Doc ,chow,True
785170936622350336,2016-10-09 17:31:53+00:00,Twitter for iPhone,11,10,Hero,2,5639,13491,,https://t.co/cubFg7F4qQ,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 ,Eskimo_dog,True
784826020293709826,2016-10-08 18:41:19+00:00,Twitter for iPhone,13,10,Rusty,1,3712,11310,,https://t.co/AsykOwMrXQ,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft ,chow,True
784517518371221505,2016-10-07 22:15:26+00:00,Twitter for iPhone,11,10,Frankie,2,2970,10039,,https://t.co/p6fgYe2dB6,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day ,malamute,True
784431430411685888,2016-10-07 16:33:21+00:00,Twitter for iPhone,12,10,Stormy,1,1491,6329,,https://t.co/PHA1vtqqpt,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 ,miniature_poodle,True
783821107061198850,2016-10-06 00:08:09+00:00,Twitter for iPhone,12,10,Mairi,1,2269,8209,,https://t.co/STcPjiNAHp,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af ,Lakeland_terrier,True
783695101801398276,2016-10-05 15:47:27+00:00,Twitter for iPhone,12,10,Loomis,3,3737,11650,,https://t.co/kCRKlFg4AY,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free ,chow,True
783466772167098368,2016-10-05 00:40:09+00:00,Twitter for iPhone,11,10,Finn,1,2608,9468,,https://t.co/s8W8Del9HQ,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet ,Chihuahua,True
783391753726550016,2016-10-04 19:42:03+00:00,Twitter for iPhone,13,10,Godi,4,6441,18908,,https://t.co/BO936YdJdi,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well ,Norwegian_elkhound,True
783334639985389568,2016-10-04 15:55:06+00:00,Twitter for iPhone,12,10,Dave,2,13616,32651,,https://t.co/nfprKAXqwu,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave ,Cardigan,True
783085703974514689,2016-10-03 23:25:55+00:00,Twitter for iPhone,11,10,Earl,1,2565,9112,,https://t.co/IsqyvbjFgM,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats ,Chesapeake_Bay_retriever,True
782969140009107456,2016-10-03 15:42:44+00:00,Twitter for iPhone,12,10,Cali,1,8521,26949,,https://t.co/vOBV1ZqVcX,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable ,golden_retriever,True
782747134529531904,2016-10-03 01:00:34+00:00,Twitter for iPhone,11,10,Deacon,1,1604,8310,doggo,https://t.co/C6fUMnHt1H,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back ,golden_retriever,True
782722598790725632,2016-10-02 23:23:04+00:00,Twitter for iPhone,10,10,Penny,1,6238,19250,,https://t.co/zrMVdfFej6,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine ",Irish_setter,True
782598640137187329,2016-10-02 15:10:30+00:00,Twitter for iPhone,11,10,Timmy,1,2184,8694,,https://t.co/BIUchFwHqn,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 ,malamute,True
782305867769217024,2016-10-01 19:47:08+00:00,Twitter for iPhone,12,10,Sampson,1,6470,18630,doggo,https://t.co/pgVKxRw0s1,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes ,briard,True
781661882474196992,2016-09-30 01:08:10+00:00,Twitter for iPhone,5,10,unknown,1,3129,11634,,https://t.co/ELqelxWMrC,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road ,Pembroke,True
781524693396357120,2016-09-29 16:03:01+00:00,Twitter for iPhone,12,10,unknown,1,6426,23163,,https://t.co/ya7bviQUUf,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 ,Chesapeake_Bay_retriever,True
781251288990355457,2016-09-28 21:56:36+00:00,Twitter for iPhone,11,10,Oakley,2,2458,9428,,https://t.co/xIYsa6LPA4,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well ,Mexican_hairless,True
781163403222056960,2016-09-28 16:07:23+00:00,Twitter for iPhone,10,10,unknown,1,3168,10895,,https://t.co/YkHc7U7uUy,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution ",Shetland_sheepdog,True
780858289093574656,2016-09-27 19:54:58+00:00,Twitter for iPhone,10,10,Dash,1,2328,8033,,https://t.co/YElO4hvXI6,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first ",Chesapeake_Bay_retriever,True
780800785462489090,2016-09-27 16:06:28+00:00,Twitter for iPhone,11,10,Koda,2,1505,6141,,https://t.co/KQzSR8eCsw,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet ,Siberian_husky,True
780601303617732608,2016-09-27 02:53:48+00:00,Twitter for iPhone,12,10,Hercules,1,3839,13525,,https://t.co/mH0IOyFdIG,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately ,Saint_Bernard,True
780543529827336192,2016-09-26 23:04:13+00:00,Twitter for iPhone,12,10,unknown,1,2032,7040,,https://t.co/VG095mi09Q,Here's a perturbed super floof. 12/10 would snug so damn well ,golden_retriever,True
780459368902959104,2016-09-26 17:29:48+00:00,Twitter for iPhone,11,10,Bear,1,1224,5892,,https://t.co/coi4l1T2Sm,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af ",Great_Dane,True
780192070812196864,2016-09-25 23:47:39+00:00,Twitter for iPhone,11,10,unknown,1,2589,9712,,https://t.co/zHIqpM5Gni,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 ,vizsla,True
779834332596887552,2016-09-25 00:06:08+00:00,Twitter for iPhone,11,10,Scout,1,8237,21252,,https://t.co/x0gV2Ck3AD,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af ,golden_retriever,True
779123168116150273,2016-09-23 01:00:13+00:00,Twitter for iPhone,12,10,Reggie,1,4207,13206,,https://t.co/uMfhduaate,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie ,toy_poodle,True
779056095788752897,2016-09-22 20:33:42+00:00,Twitter for iPhone,13,10,unknown,1,5247,16500,,https://t.co/I1bJUzUEW5,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare ,Chihuahua,True
778990705243029504,2016-09-22 16:13:51+00:00,Twitter for iPhone,11,10,Jay,2,8437,22342,,https://t.co/vyx1X5eyWI,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af ,cocker_spaniel,True
778748913645780993,2016-09-22 00:13:04+00:00,Twitter for iPhone,11,10,Mya,1,1562,7717,,https://t.co/1dpEuALnY0,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly ",Staffordshire_bullterrier,True
778650543019483137,2016-09-21 17:42:10+00:00,Twitter for iPhone,10,10,Strider,1,1729,6430,,https://t.co/KYZkPuiC1l,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 ",German_shepherd,True
778624900596654080,2016-09-21 16:00:17+00:00,Twitter for iPhone,11,10,Penny,2,1176,5177,,https://t.co/0rRxyBQt32,This is Penny. She's a sailor pup. 11/10 would take to the open seas with ,Airedale,True
778408200802557953,2016-09-21 01:39:11+00:00,Twitter for iPhone,14,10,unknown,3,5023,15135,,https://t.co/gJKD9pst5A,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 ,Pembroke,True
778383385161035776,2016-09-21 00:00:35+00:00,Twitter for iPhone,13,10,Nala,1,1271,6515,,https://t.co/zP1IvAATWv,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet ,collie,True
778286810187399168,2016-09-20 17:36:50+00:00,Twitter for iPhone,11,10,Stanley,1,3836,11576,,https://t.co/hhTfnPrWfb,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort ,Boston_bull,True
778039087836069888,2016-09-20 01:12:28+00:00,Twitter for iPhone,12,10,unknown,2,3065,9417,pupper,https://t.co/t8Y4x9DmVD,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff ,German_shepherd,True
778027034220126208,2016-09-20 00:24:34+00:00,Twitter for iPhone,27,10,Sophie,1,1885,7320,pupper,https://t.co/QFaUiIHxHq,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back ,clumber,True
777684233540206592,2016-09-19 01:42:24+00:00,Twitter for iPhone,12,10,unknown,1,3403,12518,,https://t.co/SuXcI9B7pQ,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing ",cocker_spaniel,True
777621514455814149,2016-09-18 21:33:11+00:00,Twitter for iPhone,12,10,Derek,1,2910,9742,,https://t.co/BnVTMtUeI3,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely ,chow,True
777189768882946048,2016-09-17 16:57:35+00:00,Twitter for iPhone,12,10,Jeffrey,2,4999,15921,,https://t.co/d3aLyCykn7,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free ,Chihuahua,True
776813020089548800,2016-09-16 16:00:31+00:00,Twitter for iPhone,12,10,Solomon,1,1405,5444,,https://t.co/nFqLaOLUQA,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail ,toy_poodle,True
776477788987613185,2016-09-15 17:48:25+00:00,Twitter for iPhone,11,10,Huck,1,3249,9858,pupper,https://t.co/iJE3F0VozW,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper ,Labrador_retriever,True
776218204058357768,2016-09-15 00:36:55+00:00,Twitter for iPhone,13,10,unknown,1,18497,33345,floofer,https://t.co/nzqTNw0744,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath ,Samoyed,True
776201521193218049,2016-09-14 23:30:38+00:00,Twitter for iPhone,10,10,O'Malley,1,2919,10681,,https://t.co/Pq150LeRaC,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af ,Rottweiler,True
776088319444877312,2016-09-14 16:00:49+00:00,Twitter for iPhone,10,10,unknown,3,179,2045,,https://t.co/wOhuABgj6I,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness ,pug,True
775842724423557120,2016-09-13 23:44:54+00:00,Twitter for iPhone,12,10,Blue,2,3116,13022,,https://t.co/saRYTcxQeH,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af ,chow,True
775364825476165632,2016-09-12 16:05:54+00:00,Twitter for iPhone,11,10,Finley,3,3472,8295,doggo,https://t.co/7FNcBaKbci,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 ,beagle,True
775085132600442880,2016-09-11 21:34:30+00:00,Twitter for iPhone,13,10,Tucker,1,5488,17281,,https://t.co/wdgY9oHPrT,This is Tucker. He would like a hug. 13/10 someone hug him ,chow,True
774757898236878852,2016-09-10 23:54:11+00:00,Twitter for iPhone,12,10,Finley,1,2035,9462,,https://t.co/dS8SCbNF9P,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley ,toy_poodle,True
774639387460112384,2016-09-10 16:03:16+00:00,Twitter for iPhone,10,10,Sprinkles,1,2013,7508,,https://t.co/4s5Xlijogu,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him ,Walker_hound,True
774314403806253056,2016-09-09 18:31:54+00:00,Twitter for iPhone,14,10,unknown,3,6478,24167,,https://t.co/7oQ1wpfxIH,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS ,Eskimo_dog,True
773985732834758656,2016-09-08 20:45:53+00:00,Twitter for iPhone,11,10,Winnie,4,4492,11925,pupper,https://t.co/RFWtDqTnAz,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort ,pug,True
773922284943896577,2016-09-08 16:33:46+00:00,Twitter for iPhone,12,10,Heinrich,1,1999,7110,,https://t.co/G56ikYAqFg,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular ",Pomeranian,True
773704687002451968,2016-09-08 02:09:06+00:00,Twitter for iPhone,12,10,Loki,2,1891,7317,,https://t.co/OqNggd4Oio,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever ,silky_terrier,True
773670353721753600,2016-09-07 23:52:41+00:00,Twitter for iPhone,10,10,Shakespeare,1,1501,5935,,https://t.co/rA8WUVOLBr,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise ,Old_English_sheepdog,True
773547596996571136,2016-09-07 15:44:53+00:00,Twitter for iPhone,11,10,Chelsea,1,7126,24553,pupper,https://t.co/nBJ5RE4yHb,This is Chelsea. She forgot how to dog. 11/10 get it together pupper ,Norwegian_elkhound,True
773308824254029826,2016-09-06 23:56:05+00:00,Twitter for iPhone,12,10,Bungalo,1,8640,25846,,https://t.co/0Fcft7jl4N,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to ,Labrador_retriever,True
773247561583001600,2016-09-06 19:52:39+00:00,Twitter for iPhone,10,10,Chip,1,3699,10414,,https://t.co/hG5WYT9ECn,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af ,miniature_pinscher,True
773191612633579521,2016-09-06 16:10:20+00:00,Twitter for iPhone,12,10,Grey,1,4736,11117,,https://t.co/9HEVPJEioD,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment ,Blenheim_spaniel,True
772877495989305348,2016-09-05 19:22:09+00:00,Twitter Web Client,11,10,unknown,1,4501,9555,,https://t.co/qEP31epKEV,You need to watch these two doggos argue through a cat door. Both 11/10 ,Norwegian_elkhound,True
772826264096874500,2016-09-05 15:58:34+00:00,Twitter for iPhone,11,10,Roosevelt,1,2669,8842,,https://t.co/7CQkn3gHOQ,11/10 ,basset,True
772581559778025472,2016-09-04 23:46:12+00:00,Twitter for iPhone,10,10,unknown,3,1968,7192,,https://t.co/8lpAGaZRFn,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 ,Newfoundland,True
772193107915964416,2016-09-03 22:02:38+00:00,Twitter for iPhone,12,10,Willem,1,1612,6665,pupper,https://t.co/Dp0s7MRIHK,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 ,Pembroke,True
772152991789019136,2016-09-03 19:23:13+00:00,Twitter for iPhone,10,10,unknown,2,1300,4181,,https://t.co/H9yjI9eo3A,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets ,golden_retriever,True
772117678702071809,2016-09-03 17:02:54+00:00,Twitter for iPhone,12,10,Jack,1,848,4165,,https://t.co/GHOfbTVQti,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 ,Labrador_retriever,True
772114945936949249,2016-09-03 16:52:02+00:00,Twitter for iPhone,10,10,Finn,1,546,3005,,https://t.co/CbtNfecWiT,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort ,Chihuahua,True
772102971039580160,2016-09-03 16:04:27+00:00,Twitter for iPhone,11,10,Penny,1,1065,4448,,https://t.co/B2f3XkGU5c,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af ,Pembroke,True
771770456517009408,2016-09-02 18:03:10+00:00,Twitter for iPhone,11,10,Davey,1,3924,13356,,https://t.co/E6bGWf9EOm,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom ,papillon,True
771500966810099713,2016-09-02 00:12:18+00:00,Twitter for iPhone,12,10,Dakota,1,3018,9167,,https://t.co/1tWe5zZoHv,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back ,Labrador_retriever,True
771380798096281600,2016-09-01 16:14:48+00:00,Twitter for iPhone,11,10,Fizz,1,5912,11746,,https://t.co/sPB5JMnWBn,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af ,collie,True
771136648247640064,2016-09-01 00:04:38+00:00,Twitter for iPhone,11,10,Dixie,1,3357,10223,,https://t.co/8VEDZKHddR,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 ,golden_retriever,True
771102124360998913,2016-08-31 21:47:27+00:00,Twitter for iPhone,12,10,Charlie,1,1663,6898,,https://t.co/K5Jo7QRCvA,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop ,Labrador_retriever,True
770787852854652928,2016-08-31 00:58:39+00:00,Twitter for iPhone,10,10,Winston,1,1415,5498,,https://t.co/d0QEbp78Yi,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston ,Bernese_mountain_dog,True
770772759874076672,2016-08-30 23:58:40+00:00,Twitter for iPhone,11,10,Sebastian,1,1626,5749,,https://t.co/lqr0NdtwQo,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely ,chow,True
770414278348247044,2016-08-30 00:14:12+00:00,Twitter for iPhone,11,10,Al,1,2390,6987,,https://t.co/OUwWbEKOUV,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution ,golden_retriever,True
770293558247038976,2016-08-29 16:14:30+00:00,Twitter for iPhone,10,10,Jackson,1,1718,6923,,https://t.co/3fEPpj0KYw,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 ,Italian_greyhound,True
770069151037685760,2016-08-29 01:22:47+00:00,Twitter for iPhone,10,10,Carbon,1,2651,8385,,https://t.co/mADHGenzFS,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy ,Boston_bull,True
769940425801170949,2016-08-28 16:51:16+00:00,Twitter for iPhone,12,10,Klein,1,11131,34948,,https://t.co/guDkLrX8zV,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob ,miniature_pinscher,True
769695466921623552,2016-08-28 00:37:54+00:00,Twitter for iPhone,13,10,Titan,1,1926,7101,,https://t.co/vhrkz0dK4v,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af ,pug,True
769212283578875904,2016-08-26 16:37:54+00:00,Twitter for iPhone,12,10,DonDon,1,1969,5980,,https://t.co/OCYLz3fjVE,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon ,golden_retriever,True
